Log file open, 12/22/22 13:20:00
[2022.12.22-21.21.14:597][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset"
[2022.12.22-21.21.14:604][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset"
[2022.12.22-21.21.14:612][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Checker_Noise_M.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Checker_Noise_M.uasset"
[2022.12.22-21.21.14:722][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset"
[2022.12.22-21.21.14:729][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Chrome.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Metal_Chrome.uasset"
[2022.12.22-21.21.14:742][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset"
[2022.12.22-21.21.14:805][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset"
[2022.12.22-21.21.14:811][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Copper.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Metal_Copper.uasset"
[2022.12.22-21.21.14:816][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Gold.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Metal_Gold.uasset"
[2022.12.22-21.21.14:822][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Rust.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Metal_Rust.uasset"
[2022.12.22-21.21.14:829][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Steel.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Metal_Steel.uasset"
[2022.12.22-21.21.14:834][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Basalt.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Rock_Basalt.uasset"
[2022.12.22-21.21.14:840][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset"
[2022.12.22-21.21.14:847][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Sandstone.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Rock_Sandstone.uasset"
[2022.12.22-21.21.14:852][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Slate.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Rock_Slate.uasset"
[2022.12.22-21.21.14:857][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset"
[2022.12.22-21.21.14:862][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset"
[2022.12.22-21.21.14:867][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset"
[2022.12.22-21.21.14:873][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Panel.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Tech_Panel.uasset"
[2022.12.22-21.21.14:880][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Lake.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Water_Lake.uasset"
[2022.12.22-21.21.14:885][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Ocean.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Water_Ocean.uasset"
[2022.12.22-21.21.14:891][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset"
[2022.12.22-21.21.14:896][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset"
[2022.12.22-21.21.14:902][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Oak.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Wood_Oak.uasset"
[2022.12.22-21.21.14:907][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Pine.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Wood_Pine.uasset"
[2022.12.22-21.21.14:912][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Walnut.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Materials/M_Wood_Walnut.uasset"
[2022.12.22-21.21.14:930][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset"
[2022.12.22-21.21.14:940][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset"
[2022.12.22-21.21.15:005][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"
[2022.12.22-21.21.15:037][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2022.12.22-21.21.15:089][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2022.12.22-21.21.15:154][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2022.12.22-21.21.15:168][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2022.12.22-21.21.15:180][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2022.12.22-21.21.15:197][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2022.12.22-21.21.15:220][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
[2022.12.22-21.21.15:229][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset"
[2022.12.22-21.21.15:242][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset"
[2022.12.22-21.21.15:253][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
[2022.12.22-21.21.15:259][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset"
[2022.12.22-21.21.15:268][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset"
[2022.12.22-21.21.15:273][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_M.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Door_M.uasset"
[2022.12.22-21.21.15:281][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_N.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Door_N.uasset"
[2022.12.22-21.21.15:287][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Dust_Particle_D.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Dust_Particle_D.uasset"
[2022.12.22-21.21.15:295][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Explosion_SubUV.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Explosion_SubUV.uasset"
[2022.12.22-21.21.15:301][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_SubUV.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Fire_SubUV.uasset"
[2022.12.22-21.21.15:307][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset"
[2022.12.22-21.21.15:313][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_M.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Frame_M.uasset"
[2022.12.22-21.21.15:320][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_N.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Frame_N.uasset"
[2022.12.22-21.21.15:326][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Gradinet_01.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Gradinet_01.uasset"
[2022.12.22-21.21.15:342][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_D.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Ground_Grass_D.uasset"
[2022.12.22-21.21.15:357][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_N.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Ground_Grass_N.uasset"
[2022.12.22-21.21.15:427][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset"
[2022.12.22-21.21.15:438][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset"
[2022.12.22-21.21.15:507][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_ground_Moss_D.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_ground_Moss_D.uasset"
[2022.12.22-21.21.15:532][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2022.12.22-21.21.15:540][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Lamp_M.uasset"
[2022.12.22-21.21.15:563][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_N.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Lamp_N.uasset"
[2022.12.22-21.21.15:642][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2022.12.22-21.21.15:659][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2022.12.22-21.21.15:672][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
[2022.12.22-21.21.15:687][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_D.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Metal_Gold_D.uasset"
[2022.12.22-21.21.15:694][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_N.uasset" to "../../../../../Users/Andy/Development/Runebreak/runebreak-game/RunebreakGame/Content/StarterContent/Textures/T_Metal_Gold_N.uasset"
